Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock,Year,Month
2005-02-01,33.11,33.63,32.25,33.31,145901700.0,0.0,0.0,BAC,2005,Feb
2005-03-01,33.31,33.71,30.99,31.49,234087600.0,0.0,0.0,BAC,2005,Mar
2005-04-01,32.03,33.02,31.34,32.47,208204800.0,0.0,0.0,BAC,2005,Apr
2005-05-01,32.32,33.74,32.25,33.4,160564500.0,0.0,0.0,BAC,2005,May
2005-06-01,33.14,34.2,32.85,32.88,214426700.0,0.0,0.0,BAC,2005,Jun
2005-06-01,,,,,,0.45,0.0,BAC,2005,Jun
2005-07-01,33.21,33.53,31.74,31.74,332510500.0,0.0,0.0,BAC,2005,Jul
2005-08-01,31.87,32.14,30.91,31.33,265820600.0,0.0,0.0,BAC,2005,Aug
2005-09-01,31.7,32.18,30.3,31.01,282956200.0,0.0,0.0,BAC,2005,Sep
2005-10-01,31.28,32.48,30.48,32.22,275395800.0,0.0,0.0,BAC,2005,Oct
2005-11-01,32.23,34.73,31.87,33.8,264563100.0,0.0,0.0,BAC,2005,Nov
2005-12-01,34.25,35.18,33.82,34.36,243161500.0,0.0,0.0,BAC,2005,Dec
2006-01-01,34.94,35.17,32.38,32.93,310721300.0,0.0,0.0,BAC,2006,Jan
2006-02-01,32.84,34.29,31.96,34.14,265429500.0,0.0,0.0,BAC,2006,Feb
2006-03-01,33.77,35.1,33.43,33.91,290541900.0,0.0,0.0,BAC,2006,Mar
2006-03-01,,,,,,0.5,0.0,BAC,2006,Mar
2006-04-01,34.51,37.62,34.07,37.58,260058600.0,0.0,0.0,BAC,2006,Apr
2006-05-01,37.52,38.02,36.06,36.43,325148600.0,0.0,0.0,BAC,2006,May
2006-06-01,36.81,37.63,34.88,36.58,309481300.0,0.0,0.0,BAC,2006,Jun
2006-07-01,36.65,39.47,36.2,39.19,241464800.0,0.0,0.0,BAC,2006,Jul
2006-08-01,39.05,40.12,38.56,39.15,248484800.0,0.0,0.0,BAC,2006,Aug
2006-09-01,39.85,41.52,39.06,41.19,231381700.0,0.0,0.0,BAC,2006,Sep
2006-10-01,41.15,42.19,40.56,41.42,240512800.0,0.0,0.0,BAC,2006,Oct
2006-11-01,41.63,42.35,40.92,41.4,217510900.0,0.0,0.0,BAC,2006,Nov
2006-12-01,41.82,41.99,39.87,41.48,285404800.0,0.0,0.0,BAC,2006,Dec
2007-01-01,41.48,42.09,39.89,40.85,307421400.0,0.0,0.0,BAC,2007,Jan
2007-02-01,40.99,42.11,38.06,39.49,270187400.0,0.0,0.0,BAC,2007,Feb
2007-03-01,39.47,40.96,37.99,40.08,380801500.0,0.0,0.0,BAC,2007,Mar
2007-04-01,40.22,41.0,39.32,39.98,321763700.0,0.0,0.0,BAC,2007,Apr
2007-05-01,40.06,40.77,39.64,39.83,320333400.0,0.0,0.0,BAC,2007,May
2007-06-01,40.3,40.5,38.56,38.83,396038600.0,0.0,0.0,BAC,2007,Jun
2007-07-01,39.03,39.87,37.25,37.66,524912600.0,0.0,0.0,BAC,2007,Jul
2007-08-01,37.56,41.92,36.95,40.25,831819900.0,0.0,0.0,BAC,2007,Aug
2007-09-01,40.2,41.24,38.6,39.92,430843600.0,0.0,0.0,BAC,2007,Sep
2007-10-01,40.25,42.59,37.36,38.83,536301700.0,0.0,0.0,BAC,2007,Oct
2007-11-01,37.6,37.8,33.56,37.1,770417600.0,0.0,0.0,BAC,2007,Nov
2007-12-01,37.2,37.8,32.66,33.18,590402900.0,0.0,0.0,BAC,2007,Dec
2008-01-01,33.89,36.31,27.02,36.02,1200792800.0,0.0,0.0,BAC,2008,Jan
2008-02-01,36.0,36.78,32.26,32.43,786919400.0,0.0,0.0,BAC,2008,Feb
2008-03-01,32.43,35.46,27.95,30.93,1054992300.0,0.0,0.0,BAC,2008,Mar
2008-04-01,32.57,34.43,29.26,31.14,808565100.0,0.0,0.0,BAC,2008,Apr
2008-05-01,31.24,33.72,27.59,28.22,795643500.0,0.0,0.0,BAC,2008,May
2008-06-01,28.07,28.16,18.62,19.8,1417669000.0,0.0,0.0,BAC,2008,Jun
2008-07-01,19.72,29.18,15.6,27.83,2644243500.0,0.0,0.0,BAC,2008,Jul
2008-08-01,28.08,28.93,23.45,26.34,1256310000.0,0.0,0.0,BAC,2008,Aug
2008-09-01,27.69,33.41,21.15,29.61,2328965200.0,0.0,0.0,BAC,2008,Sep
2008-10-01,29.83,33.22,16.38,20.85,2885754700.0,0.0,0.0,BAC,2008,Oct
2008-11-01,20.68,21.24,8.64,14.02,2438921300.0,0.0,0.0,BAC,2008,Nov
2008-12-01,13.45,15.53,10.92,12.15,2275215800.0,0.0,0.0,BAC,2008,Dec
2009-01-01,12.28,13.07,4.46,5.81,4879579500.0,0.0,0.0,BAC,2009,Jan
2009-02-01,5.47,6.22,2.23,3.49,9211714400.0,0.0,0.0,BAC,2009,Feb
2009-03-01,3.19,7.56,2.65,6.02,10208210600.0,0.0,0.0,BAC,2009,Mar
2009-04-01,5.71,10.25,5.7,7.9,11001088500.0,0.0,0.0,BAC,2009,Apr
2009-05-01,7.78,13.34,7.57,9.97,11183198200.0,0.0,0.0,BAC,2009,May
2009-06-01,10.1,12.33,9.82,11.68,7715563500.0,0.0,0.0,BAC,2009,Jun
2009-07-01,11.75,13.1,9.98,13.1,6735174000.0,0.0,0.0,BAC,2009,Jul
2009-08-01,13.5,16.16,13.13,15.58,6102172300.0,0.0,0.0,BAC,2009,Aug
2009-09-01,15.68,16.01,14.19,14.99,3743850000.0,0.0,0.0,BAC,2009,Sep
2009-10-01,15.03,16.93,12.85,12.92,4605123600.0,0.0,0.0,BAC,2009,Oct
2009-11-01,13.16,14.73,12.51,14.05,3148442200.0,0.0,0.0,BAC,2009,Nov
2009-12-01,14.21,14.83,13.14,13.35,5124809800.0,0.0,0.0,BAC,2009,Dec
2010-01-01,13.51,15.24,13.02,13.46,4592014200.0,0.0,0.0,BAC,2010,Jan
2010-02-01,13.53,14.93,12.64,14.77,4083459900.0,0.0,0.0,BAC,2010,Feb
2010-03-01,14.84,16.27,14.21,15.83,3801296800.0,0.0,0.0,BAC,2010,Mar
2010-04-01,15.99,17.62,15.45,15.82,4365611500.0,0.0,0.0,BAC,2010,Apr
2010-05-01,15.86,16.1,13.13,13.97,4577665100.0,0.0,0.0,BAC,2010,May
2010-06-01,13.82,14.29,12.69,12.75,2981601400.0,0.0,0.0,BAC,2010,Jun
2010-07-01,12.71,13.96,11.81,12.47,3560000600.0,0.0,0.0,BAC,2010,Jul
2010-08-01,12.77,12.85,10.81,11.06,3010148900.0,0.0,0.0,BAC,2010,Aug
2010-09-01,11.22,12.48,11.19,11.63,2967673000.0,0.0,0.0,BAC,2010,Sep
2010-09-01,,,,,,0.01,0.0,BAC,2010,Sep
2010-10-01,11.75,12.14,9.8,10.17,5735593000.0,0.0,0.0,BAC,2010,Oct
2010-11-01,10.22,11.32,9.69,9.73,3930562800.0,0.0,0.0,BAC,2010,Nov
2010-12-01,9.93,11.99,9.75,11.85,4011807900.0,0.0,0.0,BAC,2010,Dec
2010-12-01,,,,,,0.01,0.0,BAC,2010,Dec
2011-01-01,12.32,13.62,11.92,12.21,4651422300.0,0.0,0.0,BAC,2011,Jan
2011-02-01,12.36,13.3,12.26,12.71,2791930400.0,0.0,0.0,BAC,2011,Feb
2011-03-01,12.74,13.07,11.7,11.86,3277514600.0,0.0,0.0,BAC,2011,Mar
2011-04-01,11.97,12.35,10.81,10.93,2527300900.0,0.0,0.0,BAC,2011,Apr
2011-05-01,11.0,11.31,10.05,10.46,2552522700.0,0.0,0.0,BAC,2011,May
2011-06-01,10.42,10.45,9.26,9.75,3728992400.0,0.0,0.0,BAC,2011,Jun
2011-06-01,,,,,,0.01,0.0,BAC,2011,Jun
2011-07-01,9.78,9.92,8.37,8.65,3304704200.0,0.0,0.0,BAC,2011,Jul
2011-08-01,8.94,8.95,5.35,7.28,8796781400.0,0.0,0.0,BAC,2011,Aug
2011-09-01,7.3,7.3,5.35,5.46,5435305600.0,0.0,0.0,BAC,2011,Sep
2011-10-01,5.42,6.63,4.58,6.09,5937891600.0,0.0,0.0,BAC,2011,Oct
2011-11-01,5.69,6.23,4.49,4.85,5670137400.0,0.0,0.0,BAC,2011,Nov
2011-12-01,4.8,5.32,4.4,4.97,4971016200.0,0.0,0.0,BAC,2011,Dec
2012-01-01,5.14,6.7,5.02,6.37,6068763900.0,0.0,0.0,BAC,2012,Jan
2012-02-01,6.48,7.46,6.44,7.12,5963971300.0,0.0,0.0,BAC,2012,Feb
2012-03-01,7.24,9.04,6.85,8.56,6820535600.0,0.0,0.0,BAC,2012,Mar
2012-04-01,8.54,8.75,7.11,7.26,4327576600.0,0.0,0.0,BAC,2012,Apr
2012-05-01,7.26,7.52,6.01,6.58,4223024800.0,0.0,0.0,BAC,2012,May
2012-06-01,6.38,7.36,6.14,7.33,4061071900.0,0.0,0.0,BAC,2012,Jun
2012-07-01,7.35,7.36,6.18,6.58,2814377800.0,0.0,0.0,BAC,2012,Jul
2012-08-01,6.59,7.53,6.36,7.16,2311106700.0,0.0,0.0,BAC,2012,Aug
2012-09-01,7.17,8.77,7.1,7.91,3169072100.0,0.0,0.0,BAC,2012,Sep
2012-10-01,7.96,8.66,7.94,8.36,2981868800.0,0.0,0.0,BAC,2012,Oct
2012-11-01,8.38,8.94,8.0,8.85,3166055300.0,0.0,0.0,BAC,2012,Nov
2012-12-01,8.91,10.49,8.76,10.42,3505653600.0,0.0,0.0,BAC,2012,Dec
2013-01-01,10.82,10.96,9.9,10.17,3342902200.0,0.0,0.0,BAC,2013,Jan
2013-02-01,10.25,11.15,9.86,10.08,3261268700.0,0.0,0.0,BAC,2013,Feb
2013-03-01,10.0,11.63,9.9,10.95,3198847600.0,0.0,0.0,BAC,2013,Mar
2013-04-01,10.92,11.27,10.09,11.06,2917832000.0,0.0,0.0,BAC,2013,Apr
2013-05-01,10.97,12.57,10.83,12.28,2929147100.0,0.0,0.0,BAC,2013,May
2013-06-01,12.3,12.34,10.9,11.56,2590843100.0,0.0,0.0,BAC,2013,Jun
2013-07-01,11.65,13.52,11.45,13.13,2461055900.0,0.0,0.0,BAC,2013,Jul
2013-08-01,13.36,13.46,12.57,12.7,1933732700.0,0.0,0.0,BAC,2013,Aug
2013-09-01,12.86,13.34,12.23,12.41,1715010800.0,0.0,0.0,BAC,2013,Sep
2013-10-01,12.47,13.25,12.31,12.57,2047949700.0,0.0,0.0,BAC,2013,Oct
2013-11-01,12.6,14.38,12.42,14.24,2059558200.0,0.0,0.0,BAC,2013,Nov
2013-12-01,14.26,14.37,13.56,14.01,1661429900.0,0.0,0.0,BAC,2013,Dec
2014-01-01,14.13,15.69,14.12,15.09,2581396100.0,0.0,0.0,BAC,2014,Jan
2014-02-01,15.1,15.24,14.53,14.89,2055235400.0,0.0,0.0,BAC,2014,Feb
2014-03-01,14.68,16.24,14.58,15.49,2337288800.0,0.0,0.0,BAC,2014,Mar
2014-04-01,15.57,15.68,13.39,13.64,2245029800.0,0.0,0.0,BAC,2014,Apr
2014-05-01,13.64,13.8,12.95,13.64,1462446400.0,0.0,0.0,BAC,2014,May
2014-06-01,13.66,14.37,13.56,13.85,1256220000.0,0.0,0.0,BAC,2014,Jun
2014-07-01,13.87,14.64,13.64,13.75,1499782500.0,0.0,0.0,BAC,2014,Jul
2014-08-01,13.69,14.84,13.38,14.51,1445234500.0,0.0,0.0,BAC,2014,Aug
2014-09-01,14.55,15.51,14.34,15.38,1789337700.0,0.0,0.0,BAC,2014,Sep
2014-10-01,15.44,15.75,13.96,15.52,2208123000.0,0.0,0.0,BAC,2014,Oct
2014-11-01,15.54,15.79,15.22,15.41,942013300.0,0.0,0.0,BAC,2014,Nov
2014-12-01,15.31,16.47,15.01,16.18,1712060700.0,0.0,0.0,BAC,2014,Dec
2015-01-01,16.32,16.36,13.58,13.74,2211366600.0,0.0,0.0,BAC,2015,Jan
2015-02-01,13.85,15.23,13.72,14.34,1910757200.0,0.0,0.0,BAC,2015,Feb
2015-03-01,14.32,15.08,13.84,13.96,1855236900.0,0.0,0.0,BAC,2015,Mar
2015-04-01,14.03,14.61,13.88,14.5,1464221900.0,0.0,0.0,BAC,2015,Apr
2015-05-01,14.56,15.33,14.49,15.02,1403264600.0,0.0,0.0,BAC,2015,May
2015-06-01,15.09,16.13,14.99,15.49,1659993000.0,0.0,0.0,BAC,2015,Jun
2015-07-01,15.75,16.87,14.81,16.32,1904433600.0,0.0,0.0,BAC,2015,Jul
2015-08-01,16.35,16.49,13.33,15.01,2325559300.0,0.0,0.0,BAC,2015,Aug
2015-09-01,14.56,15.04,13.92,14.22,1777912500.0,0.0,0.0,BAC,2015,Sep
2015-10-01,14.21,15.97,13.4,15.37,1848594500.0,0.0,0.0,BAC,2015,Oct
2015-11-01,15.48,16.57,15.45,15.96,1439390500.0,0.0,0.0,BAC,2015,Nov
2015-12-01,16.04,16.38,15.11,15.41,1771496200.0,0.0,0.0,BAC,2015,Dec
2016-01-01,15.11,15.23,11.88,12.98,2648604300.0,0.0,0.0,BAC,2016,Jan
2016-02-01,12.9,12.94,10.09,11.5,3571160300.0,0.0,0.0,BAC,2016,Feb
2016-03-01,11.61,12.88,11.59,12.42,2415683100.0,0.0,0.0,BAC,2016,Mar
2016-04-01,12.42,14.1,11.75,13.42,2023974200.0,0.0,0.0,BAC,2016,Apr
2016-05-01,13.44,13.97,12.72,13.63,1742193700.0,0.0,0.0,BAC,2016,May
2016-06-01,13.46,13.81,11.11,12.23,2285807400.0,0.0,0.0,BAC,2016,Jun
2016-06-01,,,,,,0.05,0.0,BAC,2016,Jun
2016-07-01,12.2,13.6,11.52,13.4,1701679800.0,0.0,0.0,BAC,2016,Jul
2016-08-01,13.43,15.02,13.03,14.93,1813474400.0,0.0,0.0,BAC,2016,Aug
2016-09-01,15.01,15.01,13.76,14.54,1825500700.0,0.0,0.0,BAC,2016,Sep
2016-10-01,14.49,15.89,14.4,15.33,1723132300.0,0.0,0.0,BAC,2016,Oct
2016-11-01,15.39,19.69,15.13,19.63,3121614500.0,0.0,0.0,BAC,2016,Nov
2016-12-01,19.98,21.82,19.6,21.54,2754257500.0,0.0,0.0,BAC,2016,Dec
2017-01-01,21.08,21.96,20.53,21.12,1917358300.0,0.0,0.0,BAC,2017,Jan
2017-02-01,21.42,23.27,20.94,23.02,1866619200.0,0.0,0.0,BAC,2017,Feb
2017-03-01,23.66,24.06,20.67,22.0,2336311300.0,0.0,0.0,BAC,2017,Mar
2017-03-01,,,,,,0.075,0.0,BAC,2017,Mar
2017-04-01,22.12,22.78,20.82,21.83,1824451100.0,0.0,0.0,BAC,2017,Apr
2017-05-01,22.0,22.74,20.67,20.96,1637101600.0,0.0,0.0,BAC,2017,May
2017-06-01,21.1,23.15,20.71,22.77,1768824400.0,0.0,0.0,BAC,2017,Jun
2017-07-01,22.96,23.57,22.16,22.64,1385076400.0,0.0,0.0,BAC,2017,Jul
2017-08-01,22.8,23.79,21.7,22.42,1354317600.0,0.0,0.0,BAC,2017,Aug
2017-09-01,22.55,24.19,21.46,23.91,1481992500.0,0.0,0.0,BAC,2017,Sep
2017-10-01,24.02,26.4,23.7,25.84,1380163100.0,0.0,0.0,BAC,2017,Oct
2017-11-01,26.08,27.09,24.35,26.58,1350989400.0,0.0,0.0,BAC,2017,Nov
2017-12-01,26.76,28.45,26.05,27.97,1494582400.0,0.0,0.0,BAC,2017,Dec
2018-01-01,28.19,30.74,28.05,30.32,1413714500.0,0.0,0.0,BAC,2018,Jan
2018-02-01,30.32,31.12,27.6,30.41,1705884000.0,0.0,0.0,BAC,2018,Feb
2018-03-01,30.38,31.31,27.48,28.41,1488464200.0,0.0,0.0,BAC,2018,Mar
2018-03-01,,,,,,0.12,0.0,BAC,2018,Mar
2018-04-01,28.34,29.64,27.34,28.45,1471183500.0,0.0,0.0,BAC,2018,Apr
2018-05-01,28.45,29.82,27.04,27.62,1414580700.0,0.0,0.0,BAC,2018,May
2018-06-01,28.16,29.04,26.75,26.92,1377574500.0,0.0,0.0,BAC,2018,Jun
2018-07-01,26.81,30.03,26.38,29.49,1313220000.0,0.0,0.0,BAC,2018,Jul
2018-08-01,29.81,30.47,28.8,29.53,1076260100.0,0.0,0.0,BAC,2018,Aug
2018-09-01,29.51,29.95,28.09,28.13,1036676400.0,0.0,0.0,BAC,2018,Sep
2018-10-01,28.48,29.54,24.83,26.39,1818210500.0,0.0,0.0,BAC,2018,Oct
2018-11-01,26.64,27.94,25.69,27.25,1119395300.0,0.0,0.0,BAC,2018,Nov
2018-12-01,27.81,27.86,21.74,23.64,1812967100.0,0.0,0.0,BAC,2018,Dec
2019-01-01,23.23,28.67,23.17,27.47,1644923700.0,0.0,0.0,BAC,2019,Jan
2019-02-01,27.59,28.63,26.88,28.06,972624100.0,0.0,0.0,BAC,2019,Feb
2019-03-01,28.44,29.23,25.81,26.76,1240842800.0,0.0,0.0,BAC,2019,Mar
2019-04-01,27.06,30.23,27.01,29.66,1226771800.0,0.0,0.0,BAC,2019,Apr
2019-05-01,29.64,29.96,25.68,25.8,1063985700.0,0.0,0.0,BAC,2019,May
2019-06-01,25.79,28.38,25.6,28.12,987150900.0,0.0,0.0,BAC,2019,Jun
2019-07-01,28.74,30.28,28.14,29.91,964147300.0,0.0,0.0,BAC,2019,Jul
2019-08-01,29.79,30.29,25.55,26.82,1356622400.0,0.0,0.0,BAC,2019,Aug
2019-09-01,26.53,29.56,25.94,28.44,1202361900.0,0.0,0.0,BAC,2019,Sep
2019-10-01,28.89,31.63,26.66,30.69,1206828400.0,0.0,0.0,BAC,2019,Oct
2019-11-01,31.11,32.98,30.79,32.7,847433200.0,0.0,0.0,BAC,2019,Nov
2019-12-01,32.83,35.06,31.95,34.57,941699200.0,0.0,0.0,BAC,2019,Dec
1999-01-01,8.91,9.02,7.68,7.81,179923800.0,0.0,0.0,WFC,1999,Jan
1999-02-01,7.78,8.45,7.17,8.2,188755200.0,0.0,0.0,WFC,1999,Feb
1999-03-01,8.29,8.98,7.91,7.91,167004200.0,0.0,0.0,WFC,1999,Mar
1999-04-01,7.96,10.12,7.75,9.74,183090200.0,0.0,0.0,WFC,1999,Apr
1999-05-01,9.68,9.91,8.57,9.02,116041800.0,0.0,0.0,WFC,1999,May
1999-06-01,9.13,10.01,8.9,9.73,131017400.0,0.0,0.0,WFC,1999,Jun
1999-07-01,9.74,10.31,8.78,8.88,122733400.0,0.0,0.0,WFC,1999,Jul
1999-08-01,9.05,10.08,8.29,9.06,136955800.0,0.0,0.0,WFC,1999,Aug
1999-09-01,9.17,9.56,8.49,9.11,125484400.0,0.0,0.0,WFC,1999,Sep
1999-10-01,9.0,11.48,8.82,11.01,180905600.0,0.0,0.0,WFC,1999,Oct
1999-11-01,10.81,11.12,10.12,10.69,158900000.0,0.0,0.0,WFC,1999,Nov
1999-12-01,10.75,11.28,8.93,9.38,169498200.0,0.0,0.0,WFC,1999,Dec
2000-01-01,9.35,10.15,8.22,9.28,214574800.0,0.0,0.0,WFC,2000,Jan
2000-02-01,9.28,9.43,7.42,7.67,196807000.0,0.0,0.0,WFC,2000,Feb
2000-03-01,7.75,9.99,7.27,9.55,254520800.0,0.0,0.0,WFC,2000,Mar
2000-04-01,9.6,10.67,8.88,9.63,201296800.0,0.0,0.0,WFC,2000,Apr
2000-05-01,9.64,10.7,9.2,10.61,152264400.0,0.0,0.0,WFC,2000,May
2000-06-01,10.72,11.31,8.84,9.18,178503400.0,0.0,0.0,WFC,2000,Jun
2000-07-01,9.54,10.44,9.45,9.83,114902000.0,0.0,0.0,WFC,2000,Jul
2000-08-01,9.89,10.86,9.7,10.24,139260400.0,0.0,0.0,WFC,2000,Aug
2000-09-01,10.54,11.29,10.22,11.0,140344800.0,0.0,0.0,WFC,2000,Sep
2000-10-01,11.02,11.57,9.49,11.09,164978800.0,0.0,0.0,WFC,2000,Oct
2000-11-01,10.97,11.5,10.3,11.36,119929800.0,0.0,0.0,WFC,2000,Nov
2000-11-01,,,,,,0.24,0.0,WFC,2000,Nov
2000-12-01,11.57,13.64,11.21,13.48,208366600.0,0.0,0.0,WFC,2000,Dec
2001-01-01,13.18,13.27,11.54,12.47,230240000.0,0.0,0.0,WFC,2001,Jan
2001-02-01,12.47,12.67,11.34,12.13,124995400.0,0.0,0.0,WFC,2001,Feb
2001-03-01,12.13,12.63,10.39,12.08,192580400.0,0.0,0.0,WFC,2001,Mar
2001-04-01,12.09,12.25,10.98,11.47,223600600.0,0.0,0.0,WFC,2001,Apr
2001-05-01,11.48,11.77,10.88,11.5,169162600.0,0.0,0.0,WFC,2001,May
2001-06-01,11.57,12.07,10.53,11.46,201983200.0,0.0,0.0,WFC,2001,Jun
2001-07-01,11.47,11.72,11.08,11.37,159811200.0,0.0,0.0,WFC,2001,Jul
2001-08-01,11.45,11.92,11.17,11.35,162654800.0,0.0,0.0,WFC,2001,Aug
2001-09-01,11.47,11.67,10.11,11.09,174709600.0,0.0,0.0,WFC,2001,Sep
2001-10-01,11.13,11.27,9.55,9.86,270448400.0,0.0,0.0,WFC,2001,Oct
2001-11-01,9.86,10.94,9.8,10.68,168584400.0,0.0,0.0,WFC,2001,Nov
2001-12-01,10.76,11.12,10.7,10.98,147254800.0,0.0,0.0,WFC,2001,Dec
2002-01-01,10.96,11.99,10.84,11.72,242996400.0,0.0,0.0,WFC,2002,Jan
2002-02-01,11.79,12.11,11.44,11.99,157619000.0,0.0,0.0,WFC,2002,Feb
2002-03-01,12.05,12.97,12.03,12.63,165608800.0,0.0,0.0,WFC,2002,Mar
2002-04-01,12.4,13.25,12.3,13.07,197661200.0,0.0,0.0,WFC,2002,Apr
2002-05-01,13.13,13.66,12.8,13.39,156530200.0,0.0,0.0,WFC,2002,May
2002-06-01,13.54,13.64,12.6,12.94,206046200.0,0.0,0.0,WFC,2002,Jun
2002-07-01,12.9,13.37,10.72,13.14,309159400.0,0.0,0.0,WFC,2002,Jul
2002-08-01,13.05,13.69,12.36,13.49,216517600.0,0.0,0.0,WFC,2002,Aug
2002-09-01,13.54,13.62,12.03,12.59,222716000.0,0.0,0.0,WFC,2002,Sep
2002-10-01,12.61,13.49,11.32,13.19,275422600.0,0.0,0.0,WFC,2002,Oct
2002-11-01,13.04,13.41,11.69,12.08,215839600.0,0.0,0.0,WFC,2002,Nov
2002-12-01,12.43,12.62,11.97,12.39,181407000.0,0.0,0.0,WFC,2002,Dec
2003-01-01,12.47,12.99,12.13,12.52,193027200.0,0.0,0.0,WFC,2003,Jan
2003-02-01,12.53,12.69,11.73,11.99,192373600.0,0.0,0.0,WFC,2003,Feb
2003-03-01,12.28,12.67,11.59,12.05,221714800.0,0.0,0.0,WFC,2003,Mar
2003-04-01,12.09,13.04,12.05,12.92,200462000.0,0.0,0.0,WFC,2003,Apr
2003-05-01,12.92,13.15,12.54,12.93,179469400.0,0.0,0.0,WFC,2003,May
2003-06-01,13.16,14.32,13.16,13.67,195187200.0,0.0,0.0,WFC,2003,Jun
2003-07-01,13.67,14.56,13.49,13.7,239790600.0,0.0,0.0,WFC,2003,Jul
2003-08-01,13.7,13.73,13.26,13.6,209909200.0,0.0,0.0,WFC,2003,Aug
2003-09-01,14.11,14.31,13.72,14.22,196085000.0,0.0,0.0,WFC,2003,Sep
2003-10-01,14.27,15.66,14.27,15.55,229689200.0,0.0,0.0,WFC,2003,Oct
2003-11-01,15.55,15.88,15.11,15.83,155002400.0,0.0,0.0,WFC,2003,Nov
2003-12-01,16.21,16.61,15.64,16.53,160662200.0,0.0,0.0,WFC,2003,Dec
2004-01-01,16.42,16.53,15.71,16.11,191183800.0,0.0,0.0,WFC,2004,Jan
2004-02-01,16.18,16.38,15.83,16.1,143936600.0,0.0,0.0,WFC,2004,Feb
2004-03-01,16.46,16.81,16.05,16.16,173702000.0,0.0,0.0,WFC,2004,Mar
2004-04-01,16.17,16.42,15.56,16.1,200005200.0,0.0,0.0,WFC,2004,Apr
2004-05-01,16.11,17.03,15.49,16.76,210749200.0,0.0,0.0,WFC,2004,May
2004-06-01,17.04,17.13,16.46,16.58,143060400.0,0.0,0.0,WFC,2004,Jun
2004-07-01,16.56,17.02,16.37,16.63,142710400.0,0.0,0.0,WFC,2004,Jul
2004-08-01,16.61,17.1,16.26,17.02,118806200.0,0.0,0.0,WFC,2004,Aug
2004-09-01,17.31,17.63,17.09,17.57,130554600.0,0.0,0.0,WFC,2004,Sep
2004-10-01,17.58,17.88,16.95,17.59,151169600.0,0.0,0.0,WFC,2004,Oct
2004-11-01,17.65,18.51,17.52,18.2,140275400.0,0.0,0.0,WFC,2004,Nov
2004-12-01,18.61,19.17,18.5,18.61,139788800.0,0.0,0.0,WFC,2004,Dec
2005-01-01,18.63,18.79,17.9,18.35,159596600.0,0.0,0.0,WFC,2005,Jan
2005-02-01,18.43,18.62,17.6,17.78,150427800.0,0.0,0.0,WFC,2005,Feb
2005-03-01,18.14,18.59,17.68,18.19,175341200.0,0.0,0.0,WFC,2005,Mar
2005-04-01,18.29,18.52,17.57,18.23,175679600.0,0.0,0.0,WFC,2005,Apr
2005-05-01,18.27,18.79,17.94,18.37,140503200.0,0.0,0.0,WFC,2005,May
2005-06-01,18.71,19.23,18.54,19.03,143138000.0,0.0,0.0,WFC,2005,Jun
2005-07-01,19.1,19.43,18.62,18.96,150539200.0,0.0,0.0,WFC,2005,Jul
2005-08-01,18.99,19.13,17.99,18.42,162902400.0,0.0,0.0,WFC,2005,Aug
2005-09-01,18.74,18.94,18.23,18.41,216083000.0,0.0,0.0,WFC,2005,Sep
2005-10-01,18.39,19.07,18.11,18.92,201981600.0,0.0,0.0,WFC,2005,Oct
2005-11-01,18.87,20.34,18.63,19.76,201465800.0,0.0,0.0,WFC,2005,Nov
2005-12-01,20.28,20.63,19.82,20.1,143144200.0,0.0,0.0,WFC,2005,Dec
2006-01-01,20.22,20.46,19.62,19.95,184370400.0,0.0,0.0,WFC,2006,Jan
2006-02-01,19.8,20.77,19.39,20.54,146283200.0,0.0,0.0,WFC,2006,Feb
2006-02-01,,,,,,0.52,0.0,WFC,2006,Feb
2006-03-01,20.97,21.31,20.63,20.78,167321200.0,0.0,0.0,WFC,2006,Mar
2006-04-01,20.81,22.48,20.75,22.35,146910400.0,0.0,0.0,WFC,2006,Apr
2006-05-01,22.4,22.52,21.36,21.59,199376800.0,0.0,0.0,WFC,2006,May
2006-06-01,21.97,23.03,21.52,22.16,231396200.0,0.0,0.0,WFC,2006,Jun
2006-07-01,22.17,23.98,22.04,23.9,210154800.0,0.0,0.0,WFC,2006,Jul
2006-08-01,23.89,24.37,22.66,22.96,187720300.0,0.0,0.0,WFC,2006,Aug
2006-09-01,23.41,24.49,22.96,24.28,132945900.0,0.0,0.0,WFC,2006,Sep
2006-10-01,24.37,24.82,23.99,24.35,143373800.0,0.0,0.0,WFC,2006,Oct
2006-11-01,24.36,24.8,23.42,23.65,152557700.0,0.0,0.0,WFC,2006,Nov
2006-11-01,,,,,,0.28,0.0,WFC,2006,Nov
2006-12-01,23.96,24.46,23.68,24.05,168467400.0,0.0,0.0,WFC,2006,Dec
2007-01-01,24.3,24.78,23.92,24.29,211952100.0,0.0,0.0,WFC,2007,Jan
2007-02-01,24.49,24.78,23.04,23.65,212814000.0,0.0,0.0,WFC,2007,Feb
2007-03-01,23.52,24.25,22.5,23.47,321594000.0,0.0,0.0,WFC,2007,Mar
2007-04-01,23.46,24.87,23.13,24.46,272744000.0,0.0,0.0,WFC,2007,Apr
2007-05-01,24.56,24.87,24.03,24.6,240678600.0,0.0,0.0,WFC,2007,May
2007-06-01,24.79,25.05,23.83,24.16,238282500.0,0.0,0.0,WFC,2007,Jun
