date,exchange_rate
2013-10-06,61.5257853307
2013-10-07,61.8272914825
2013-10-08,61.7950795522
2013-10-09,61.8557158713
2013-10-10,61.1801655336
2013-10-11,61.0799056465
2013-10-12,61.0799056465
2013-10-13,61.0799056465
2013-10-14,61.4339427897
2013-10-15,61.6200993108
2013-10-16,61.8449966817
2013-10-17,61.2201727419
2013-10-18,61.2649809997
2013-10-19,61.2649809997
2013-10-20,61.2649809997
2013-10-21,61.564352089
2013-10-22,61.5913412315
2013-10-23,61.6521233275
2013-10-24,61.4364360739
2013-10-25,61.528634681
2013-10-26,61.528634681
2013-10-27,61.528634681
2013-10-28,61.5249564713
2013-10-29,61.4700755375
2013-10-30,61.2373682297
2013-10-31,61.4822960194
2013-11-01,61.72861903
2013-11-02,61.72861903
2013-11-03,61.72861903
2013-11-04,62.2153117133
2013-11-05,61.8133985475
2013-11-06,62.4354516535
2013-11-07,62.5903479237
2013-11-08,62.7652445834
2013-11-09,62.7652445834
2013-11-10,62.7652445834
2013-11-11,63.2402568314
2013-11-12,63.6956521739
2013-11-13,63.4409243384
2013-11-14,63.3499553439
2013-11-15,63.1203566122
2013-11-16,63.1203566122
2013-11-17,63.1203566122
2013-11-18,62.3030258193
2013-11-19,62.1796770849
2013-11-20,62.484660309
2013-11-21,62.940172209
2013-11-22,62.8709868324
2013-11-23,62.8709868324
2013-11-24,62.8709868324
2013-11-25,62.4951901732
2013-11-26,62.4839447848
2013-11-27,62.1550456016
2013-11-28,62.4102413184
2013-11-29,62.4303871868
2013-11-30,62.4303871868
2013-12-01,62.4303871868
2013-12-02,62.3197399527
2013-12-03,62.3574900574
2013-12-04,61.9540906416
2013-12-05,61.6926585258
2013-12-06,61.6023717151
2013-12-07,61.6023717151
2013-12-08,61.6023717151
2013-12-09,61.1346742457
2013-12-10,61.0290181818
2013-12-11,61.3052952713
2013-12-12,62.0079854809
2013-12-13,62.1658046186
2013-12-14,62.1658046186
2013-12-15,62.1658046186
2013-12-16,61.75014518
2013-12-17,61.8837733653
2013-12-18,62.1019710524
2013-12-19,62.3757957123
2013-12-20,62.0402782863
2013-12-21,62.0402782863
2013-12-22,62.0402782863
2013-12-23,61.8179827762
2013-12-24,61.794796843
2013-12-25,61.794796843
2013-12-26,61.794796843
2013-12-27,61.9827711018
2013-12-28,61.9827711018
2013-12-29,61.9827711018
2013-12-30,61.8907349634
2013-12-31,61.8997897179
2014-01-01,61.8997897179
2014-01-02,62.2675355103
2014-01-03,62.1989144785
2014-01-04,62.1989144785
2014-01-05,62.1989144785
2014-01-06,62.2452580503
2014-01-07,62.1875229089
2014-01-08,62.027365014
2014-01-09,62.107699089
2014-01-10,61.9047619048
2014-01-11,61.9047619048
2014-01-12,61.9047619048
2014-01-13,61.4669693863
2014-01-14,61.4853296261
2014-01-15,61.5432897251
2014-01-16,61.5650511142
2014-01-17,61.5503533569
2014-01-18,61.5503533569
2014-01-19,61.5503533569
2014-01-20,61.5789473684
2014-01-21,62.043471832
2014-01-22,61.8848592068
2014-01-23,61.8784368355
2014-01-24,62.6061225981
2014-01-25,62.6061225981
2014-01-26,62.6061225981
2014-01-27,63.1014789867
2014-01-28,62.5152025789
2014-01-29,62.5448265726
2014-01-30,62.6815971711
2014-01-31,62.6575910033
2014-02-01,62.6575910033
2014-02-02,62.6575910033
2014-02-03,62.5062972292
2014-02-04,62.5275538132
2014-02-05,62.5800044303
2014-02-06,62.4200074102
2014-02-07,62.4185943716
2014-02-08,62.4185943716
2014-02-09,62.4185943716
2014-02-10,62.3545241238
2014-02-11,62.2187774203
2014-02-12,62.1049878435
2014-02-13,62.3363802559
2014-02-14,61.9449916101
2014-02-15,61.9449916101
2014-02-16,61.9449916101
2014-02-17,61.8575078473
2014-02-18,62.1090962057
2014-02-19,62.226264096
2014-02-20,62.3653874216
2014-02-21,62.1273801707
2014-02-22,62.1273801707
2014-02-23,62.1273801707
2014-02-24,62.0637786676
2014-02-25,61.9035189763
2014-02-26,62.1349992715
2014-02-27,61.9849882835
2014-02-28,61.7574748425
2014-03-01,61.7574748425
2014-03-02,61.7574748425
2014-03-03,62.0209907031
2014-03-04,61.8649767577
2014-03-05,61.7550247597
2014-03-06,61.1100036377
2014-03-07,61.0610335397
2014-03-08,61.0610335397
2014-03-09,61.0610335397
2014-03-10,60.8425185505
2014-03-11,60.9537906137
2014-03-12,61.2199899186
2014-03-13,61.1800315593
2014-03-14,61.190002881
2014-03-15,61.190002881
2014-03-16,61.190002881
2014-03-17,61.2944772041
2014-03-18,61.1460221551
2014-03-19,60.9450154532
2014-03-20,61.3325098096
2014-03-21,60.9250362845
2014-03-22,60.9250362845
2014-03-23,60.9250362845
2014-03-24,60.787498185
2014-03-25,60.4489085503
2014-03-26,60.1007903705
2014-03-27,60.3414740515
2014-03-28,60.3049640235
2014-03-29,60.3049640235
2014-03-30,60.3049640235
2014-03-31,59.8914998549
2014-04-01,59.9673676577
2014-04-02,59.8624864081
2014-04-03,60.1750054462
2014-04-04,60.197080292
2014-04-05,60.197080292
2014-04-06,60.197080292
2014-04-07,60.1916490563
2014-04-08,60.1250181501
2014-04-09,60.1349862259
2014-04-10,60.1559818274
2014-04-11,60.1763264129
2014-04-12,60.1763264129
2014-04-13,60.1763264129
2014-04-14,60.1763216894
2014-04-15,60.2324856915
2014-04-16,60.3494942197
2014-04-17,60.3262360159
2014-04-18,60.3262360159
2014-04-19,60.3262360159
2014-04-20,60.3262360159
2014-04-21,60.3262360159
2014-04-22,60.7699934863
2014-04-23,61.1350296371
2014-04-24,61.0850217077
2014-04-25,60.6950328971
2014-04-26,60.6950328971
2014-04-27,60.6950328971
2014-04-28,60.6299689777
2014-04-29,60.4249963836
2014-04-30,60.24
2014-05-01,60.24
2014-05-02,60.2340210648
2014-05-03,60.2340210648
2014-05-04,60.2340210648
2014-05-05,60.0980250829
2014-05-06,60.097525995
2014-05-07,60.0649816902
2014-05-08,59.9430230058
2014-05-09,60.0250344677
2014-05-10,60.0250344677
2014-05-11,60.0250344677
2014-05-12,60.049981838
2014-05-13,59.623075239
2014-05-14,59.4654858226
2014-05-15,59.2899919467
2014-05-16,58.9160338785
2014-05-17,58.9160338785
2014-05-18,58.9160338785
2014-05-19,58.4761210354
2014-05-20,58.639979565
2014-05-21,58.7799795262
2014-05-22,58.4599795142
2014-05-23,58.5085840059
2014-05-24,58.5085840059
2014-05-25,58.5085840059
2014-05-26,58.7149981665
2014-05-27,58.840005866
2014-05-28,58.9274691358
2014-05-29,58.9744343227
2014-05-30,59.0887043434
2014-05-31,59.0887043434
2014-06-01,59.0887043434
2014-06-02,59.1562706634
2014-06-03,59.4085745694
2014-06-04,59.3722022455
2014-06-05,59.1920100243
2014-06-06,59.1825245565
2014-06-07,59.1825245565
2014-06-08,59.1825245565
2014-06-09,59.0865667255
2014-06-10,59.2131099136
2014-06-11,59.3160109249
2014-06-12,59.1450325251
2014-06-13,59.7849859613
2014-06-14,59.7849859613
2014-06-15,59.7849859613
2014-06-16,60.1699674845
2014-06-17,60.1300117925
2014-06-18,60.3300154833
2014-06-19,60.0350220264
2014-06-20,60.1934795408
2014-06-21,60.1934795408
2014-06-22,60.1934795408
2014-06-23,60.1554869079
2014-06-24,60.1199882508
2014-06-25,60.1325009181
2014-06-26,60.1799941202
2014-06-27,60.1049926579
2014-06-28,60.1049926579
2014-06-29,60.1049926579
2014-06-30,60.1861912432
2014-07-01,60.0750292227
2014-07-02,59.5549941418
2014-07-03,59.6450241829
2014-07-04,59.734986753
2014-07-05,59.734986753
2014-07-06,59.734986753
2014-07-07,60.0174367275
2014-07-08,59.7931415115
2014-07-09,59.7649783136
2014-07-10,60.2060423405
2014-07-11,59.9989702096
2014-07-12,59.9989702096
2014-07-13,59.9989702096
2014-07-14,60.0499743157
2014-07-15,60.1099684125
2014-07-16,60.0800325155
2014-07-17,60.1724953789
2014-07-18,60.3400369686
2014-07-19,60.3400369686
2014-07-20,60.3400369686
2014-07-21,60.3050007398
2014-07-22,60.2200133521
2014-07-23,60.0499814333
2014-07-24,60.1299732779
2014-07-25,60.095014881
2014-07-26,60.095014881
2014-07-27,60.095014881
2014-07-28,60.0620114643
2014-07-29,60.1720157867
2014-07-30,60.0892470711
2014-07-31,60.5553479333
2014-08-01,61.2355356476
2014-08-02,61.2355356476
2014-08-03,61.2355356476
2014-08-04,60.935032037
2014-08-05,60.8799880436
2014-08-06,61.4799550393
2014-08-07,61.2324955117
2014-08-08,61.1900209143
2014-08-09,61.1900209143
2014-08-10,61.1900209143
2014-08-11,61.1351411923
2014-08-12,61.3000149858
2014-08-13,61.25
2014-08-14,60.8324983175
2014-08-15,60.8665222587
2014-08-16,60.8665222587
2014-08-17,60.8665222587
2014-08-18,60.8495852948
2014-08-19,60.7332634417
2014-08-20,60.7083709726
2014-08-21,60.6710149299
2014-08-22,60.5224994347
2014-08-23,60.5224994347
2014-08-24,60.5224994347
2014-08-25,60.555
2014-08-26,60.5159945421
2014-08-27,60.4511649086
2014-08-28,60.6299893762
2014-08-29,60.517136791
2014-08-30,60.517136791
2014-08-31,60.517136791
2014-09-01,60.5349881977
2014-09-02,60.689973313
2014-09-03,60.4150254733
2014-09-04,60.2534767576
2014-09-05,60.406317578
2014-09-06,60.406317578
2014-09-07,60.406317578
2014-09-08,60.248706264
2014-09-09,60.6050224771
2014-09-10,60.9549849176
2014-09-11,60.9549814356
2014-09-12,60.7818420849
2014-09-13,60.7818420849
2014-09-14,60.7818420849
2014-09-15,61.1270234684
2014-09-16,61.0755270677
2014-09-17,60.9191108367
2014-09-18,61.0429614667
2014-09-19,60.8299875506
2014-09-20,60.8299875506
2014-09-21,60.8299875506
2014-09-22,60.8870377579
2014-09-23,60.9519857276
2014-09-24,61.0
2014-09-25,61.4280207678
2014-09-26,61.2504712535
2014-09-27,61.2504712535
2014-09-28,61.2504712535
2014-09-29,61.6149909456
2014-09-30,61.8742748152
2014-10-01,61.7199873046
2014-10-02,61.8164832555
2014-10-03,61.8165028535
2014-10-04,61.8165028535
2014-10-05,61.8165028535
2014-10-06,61.4803024274
2014-10-07,61.425001983
2014-10-08,61.3918544879
2014-10-09,60.9575334953
2014-10-10,61.3350213641
2014-10-11,61.3350213641
2014-10-12,61.3350213641
2014-10-13,60.9950311539
2014-10-14,61.4610153408
2014-10-15,61.4249960524
2014-10-16,61.8580280806
2014-10-17,61.4300085783
2014-10-18,61.4300085783
2014-10-19,61.4300085783
2014-10-20,61.2949972598
2014-10-21,61.2009873061
2014-10-22,61.2260300953
2014-10-23,61.1850185492
2014-10-24,61.1850067146
2014-10-25,61.1850067146
2014-10-26,61.1850067146
2014-10-27,61.3049925073
2014-10-28,61.2325070599
2014-10-29,61.2875088325
2014-10-30,61.4340371488
2014-10-31,61.3649792399
2014-11-01,61.3649792399
2014-11-02,61.3649792399
2014-11-03,61.405026815
2014-11-04,61.4049864152
2014-11-05,61.4992788462
2014-11-06,61.4827834146
2014-11-07,61.6361655773
2014-11-08,61.6361655773
2014-11-09,61.6361655773
2014-11-10,61.5049655614
2014-11-11,61.5449935608
2014-11-12,61.4300152402
2014-11-13,61.5199903661
2014-11-14,61.8152943069
2014-11-15,61.8152943069
2014-11-16,61.8152943069
2014-11-17,61.828024968
2014-11-18,61.7508390603
2014-11-19,61.9940167531
2014-11-20,61.9299784672
2014-11-21,61.6551279987
2014-11-22,61.6551279987
2014-11-23,61.6551279987
2014-11-24,61.9090249799
2014-11-25,61.8923052157
2014-11-26,61.8500200401
2014-11-27,61.875
2014-11-28,62.1220059281
2014-11-29,62.1220059281
2014-11-30,62.1220059281
2014-12-01,62.0389766621
2014-12-02,61.8829684482
2014-12-03,61.8099910794
2014-12-04,61.9009828609
2014-12-05,61.7849862482
2014-12-06,61.7849862482
2014-12-07,61.7849862482
2014-12-08,61.9199706314
2014-12-09,61.9625677096
2014-12-10,62.0749677211
2014-12-11,62.4110074026
2014-12-12,62.4640160643
2014-12-13,62.4640160643
2014-12-14,62.4640160643
2014-12-15,63.2399806857
2014-12-16,63.9880354152
2014-12-17,63.6225096401
2014-12-18,63.0665038665
2014-12-19,63.3049922632
2014-12-20,63.3049922632
2014-12-21,63.3049922632
2014-12-22,63.2000163145
2014-12-23,63.2924752313
2014-12-24,63.4740158769
2014-12-25,63.4740158769
2014-12-26,63.4740158769
2014-12-27,63.4740158769
2014-12-28,63.4740158769
2014-12-29,63.6763138477
2014-12-30,63.4610197368
2014-12-31,63.1900172968
2015-01-01,63.1900172968
2015-01-02,63.3563065681
2015-01-03,63.3563065681
2015-01-04,63.3563065681
2015-01-05,63.4625262274
2015-01-06,63.5722679201
2015-01-07,63.1749640774
2015-01-08,62.5679809653
2015-01-09,62.3239651232
2015-01-10,62.3239651232
2015-01-11,62.3239651232
2015-01-12,62.1640121993
2015-01-13,62.0430317433
2015-01-14,62.1887898089
2015-01-15,61.7834813803
2015-01-16,61.8620124266
2015-01-17,61.8620124266
2015-01-18,61.8620124266
2015-01-19,61.7125376993
2015-01-20,61.7065376976
2015-01-21,61.5750021565
2015-01-22,61.5589602341
2015-01-23,61.4984818718
2015-01-24,61.4984818718
2015-01-25,61.4984818718
2015-01-26,61.4275168979
2015-01-27,61.3842207677
2015-01-28,61.4049717913
2015-01-29,61.9003977022
2015-01-30,62.0197257851
2015-01-31,62.0197257851
2015-02-01,62.0197257851
2015-02-02,61.8687002653
2015-02-03,61.7164205345
2015-02-04,61.832605277
2015-02-05,61.7384750219
2015-02-06,61.7141609155
2015-02-07,61.7141609155
2015-02-08,61.7141609155
2015-02-09,62.1299334812
2015-02-10,62.1950075241
2015-02-11,62.355488775
2015-02-12,62.2765713277
2015-02-13,62.1700202091
2015-02-14,62.1700202091
2015-02-15,62.1700202091
2015-02-16,62.213884993
2015-02-17,62.1894875164
2015-02-18,62.3021456208
2015-02-19,62.2098884693
2015-02-20,62.2342007435
2015-02-21,62.2342007435
2015-02-22,62.2342007435
2015-02-23,62.3150115065
2015-02-24,62.2025070621
2015-02-25,61.9674775251
2015-02-26,61.751170805
2015-02-27,61.8169039146
2015-02-28,61.8169039146
2015-03-01,61.8169039146
2015-03-02,61.9413022179
2015-03-03,61.9219197708
2015-03-04,62.2641136282
2015-03-05,62.2547655615
2015-03-06,62.3975189273
2015-03-07,62.3975189273
2015-03-08,62.3975189273
2015-03-09,62.6804788214
2015-03-10,62.7868318123
2015-03-11,62.7813386273
2015-03-12,62.4481296523
2015-03-13,63.0279984866
2015-03-14,63.0279984866
2015-03-15,63.0279984866
2015-03-16,62.8723122099
2015-03-17,62.7321109544
2015-03-18,62.7600075529
2015-03-19,62.5830289407
2015-03-20,62.33203415
2015-03-21,62.33203415
2015-03-22,62.33203415
2015-03-23,62.2774926686
2015-03-24,62.3273059361
2015-03-25,62.3714155667
2015-03-26,62.7263282603
2015-03-27,62.5184229919
2015-03-28,62.5184229919
2015-03-29,62.5184229919
2015-03-30,62.6260949746
2015-03-31,62.527930105
2015-04-01,62.4975360298
2015-04-02,62.1819021237
2015-04-03,62.1819021237
2015-04-04,62.1819021237
2015-04-05,62.1819021237
2015-04-06,62.1819021237
2015-04-07,62.3195353554
2015-04-08,62.2449825078
2015-04-09,62.1974197141
2015-04-10,62.3557237465
2015-04-11,62.3557237465
2015-04-12,62.3557237465
2015-04-13,62.4214366945
2015-04-14,62.3864066641
2015-04-15,62.3713016353
2015-04-16,62.2605732425
2015-04-17,62.3950434622
2015-04-18,62.3950434622
2015-04-19,62.3950434622
2015-04-20,62.9730485871
2015-04-21,62.9057009346
2015-04-22,62.9451736014
2015-04-23,63.322502785
2015-04-24,63.5625461936
2015-04-25,63.5625461936
2015-04-26,63.5625461936
2015-04-27,63.5673627795
2015-04-28,63.1449620207
2015-04-29,63.4285584439
2015-04-30,63.5000445831
2015-05-01,63.5000445831
2015-05-02,63.5000445831
2015-05-03,63.5000445831
2015-05-04,63.662213056
2015-05-05,63.4291625439
2015-05-06,63.5399821906
2015-05-07,64.1555948695
2015-05-08,63.9899295963
2015-05-09,63.9899295963
2015-05-10,63.9899295963
2015-05-11,63.8440136421
2015-05-12,64.2891716345
2015-05-13,64.0099812851
2015-05-14,63.6800070059
2015-05-15,63.661634887
2015-05-16,63.661634887
2015-05-17,63.661634887
2015-05-18,63.668012995
2015-05-19,63.6988372093
2015-05-20,63.7942975355
2015-05-21,63.6127728375
2015-05-22,63.4708885704
2015-05-23,63.4708885704
2015-05-24,63.4708885704
2015-05-25,63.5599380579
2015-05-26,63.9250411862
2015-05-27,64.0511829145
2015-05-28,63.8225036711
2015-05-29,63.8006381039
2015-05-30,63.8006381039
2015-05-31,63.8006381039
2015-06-01,63.6991045322
2015-06-02,63.8359778765
2015-06-03,63.9053350099
2015-06-04,64.0065388354
2015-06-05,63.7905152434
2015-06-06,63.7905152434
2015-06-07,63.7905152434
2015-06-08,64.0888729618
2015-06-09,63.9741310339
2015-06-10,63.8748115968
2015-06-11,63.9818376068
2015-06-12,64.0795900178
2015-06-13,64.0795900178
2015-06-14,64.0795900178
2015-06-15,64.1674986629
2015-06-16,64.3093178778
2015-06-17,64.1399946804
2015-06-18,63.7324622939
2015-06-19,63.5625276573
2015-06-20,63.5625276573
2015-06-21,63.5625276573
2015-06-22,63.5257822829
2015-06-23,63.6149589432
2015-06-24,63.5883349683
2015-06-25,63.5820096377
2015-06-26,63.6009641136
2015-06-27,63.6009641136
2015-06-28,63.6009641136
2015-06-29,63.8367915207
2015-06-30,63.622575744
2015-07-01,63.605045045
2015-07-02,63.5124706308
2015-07-03,63.4388067772
2015-07-04,63.4388067772
2015-07-05,63.4388067772
2015-07-06,63.4445857558
2015-07-07,63.4845851249
2015-07-08,63.5963352685
2015-07-09,63.3899945721
2015-07-10,63.4
2015-07-11,63.4
2015-07-12,63.4
2015-07-13,63.5419494977
2015-07-14,63.3400417007
2015-07-15,63.4224725225
2015-07-16,63.5109045735
2015-07-17,63.4737808798
2015-07-18,63.4737808798
2015-07-19,63.4737808798
2015-07-20,63.65508662
2015-07-21,63.6100119628
2015-07-22,63.6409833058
2015-07-23,63.7675243204
2015-07-24,64.119572173
2015-07-25,64.119572173
2015-07-26,64.119572173
2015-07-27,64.1700126605
2015-07-28,63.9150113379
2015-07-29,63.9049864007
2015-07-30,64.0411684162
2015-07-31,64.1362268624
2015-08-01,64.1362268624
2015-08-02,64.1362268624
2015-08-03,64.0437402977
2015-08-04,63.7524833683
2015-08-05,63.755030782
2015-08-06,63.7649977033
2015-08-07,63.8150077689
2015-08-08,63.8150077689
2015-08-09,63.8150077689
2015-08-10,63.8711678832
2015-08-11,64.2049751244
2015-08-12,64.7189601076
2015-08-13,65.2290935278
2015-08-14,65.0075194701
2015-08-15,65.0075194701
2015-08-16,65.0075194701
2015-08-17,65.315045045
2015-08-18,65.3150090416
2015-08-19,65.2737070917
2015-08-20,65.5500312975
2015-08-21,65.9032000709
2015-08-22,65.9032000709
2015-08-23,65.9032000709
2015-08-24,66.7722884231
2015-08-25,66.0962975839
2015-08-26,66.1945272759
2015-08-27,66.0450194966
2015-08-28,66.1624955627
2015-08-29,66.1624955627
2015-08-30,66.1624955627
2015-08-31,66.4019616585
2015-09-01,66.3097187611
2015-09-02,66.193780542
2015-09-03,66.2424971057
2015-09-04,66.4953312983
2015-09-05,66.4953312983
2015-09-06,66.4953312983
2015-09-07,66.8568993361
2015-09-08,66.5024189213
2015-09-09,66.4112577431
2015-09-10,66.4337058561
2015-09-11,66.4684948527
2015-09-12,66.4684948527
2015-09-13,66.4684948527
2015-09-14,66.36178682
2015-09-15,66.3637809187
2015-09-16,66.4600106876
2015-09-17,66.25
2015-09-18,65.6737892985
2015-09-19,65.6737892985
2015-09-20,65.6737892985
2015-09-21,65.7152888889
2015-09-22,65.8958314657
2015-09-23,65.9811659193
2015-09-24,66.239124633
2015-09-25,66.1563088512
2015-09-26,66.1563088512
2015-09-27,66.1563088512
2015-09-28,66.1048343778
2015-09-29,65.9952695466
2015-09-30,65.5900205302
2015-10-01,65.5125078454
2015-10-02,65.5125448029
2015-10-03,65.5125448029
2015-10-04,65.5125448029
2015-10-05,65.3000177999
2015-10-06,65.3825730577
2015-10-07,64.897922954
2015-10-08,65.0961435934
2015-10-09,64.8000352051
2015-10-10,64.8000352051
2015-10-11,64.8000352051
2015-10-12,64.7524839532
2015-10-13,65.1849832952
2015-10-14,64.9837861525
2015-10-15,64.8249847015
2015-10-16,64.867165493
2015-10-17,64.867165493
2015-10-18,64.867165493
2015-10-19,64.8049942645
2015-10-20,65.0575046162
2015-10-21,65.1262991016
2015-10-22,65.126314859
2015-10-23,64.8287621797
2015-10-24,64.8287621797
2015-10-25,64.8287621797
2015-10-26,64.9064571792
2015-10-27,64.963656089
2015-10-28,65.00090212
2015-10-29,65.3640439158
2015-10-30,65.3676136879
2015-10-31,65.3676136879
2015-11-01,65.3676136879
2015-11-02,65.5850253807
2015-11-03,65.7278607872
2015-11-04,65.4863283036
2015-11-05,65.8917577874
2015-11-06,65.9000368189
2015-11-07,65.9000368189
2015-11-08,65.9000368189
2015-11-09,66.4225129918
2015-11-10,66.2700028009
2015-11-11,66.2355356476
2015-11-12,66.3138168935
2015-11-13,66.1464139725
2015-11-14,66.1464139725
2015-11-15,66.1464139725
2015-11-16,65.9902079642
2015-11-17,66.0095595127
2015-11-18,66.2201387587
2015-11-19,66.2299990643
2015-11-20,66.1949850299
2015-11-21,66.1949850299
2015-11-22,66.1949850299
2015-11-23,66.3812435331
2015-11-24,66.3394986386
2015-11-25,66.300302286
2015-11-26,66.5663399925
2015-11-27,66.7721172023
2015-11-28,66.7721172023
2015-11-29,66.7721172023
2015-11-30,66.6674543908
2015-12-01,66.5210377358
2015-12-02,66.5445721824
2015-12-03,66.6613250867
2015-12-04,66.7785727389
2015-12-05,66.7785727389
2015-12-06,66.7785727389
2015-12-07,66.7337404015
2015-12-08,66.8387126437
2015-12-09,66.8399597843
2015-12-10,66.7473270584
2015-12-11,67.0063013699
2015-12-12,67.0063013699
2015-12-13,67.0063013699
2015-12-14,67.1450423382
2015-12-15,66.8936305732
2015-12-16,66.7108753316
2015-12-17,66.2669495434
2015-12-18,66.403654485
2015-12-19,66.403654485
2015-12-20,66.403654485
2015-12-21,66.3155473781
2015-12-22,66.2412344777
2015-12-23,66.2099670209
2015-12-24,66.2100118754
2015-12-25,66.2100118754
2015-12-26,66.2100118754
2015-12-27,66.2100118754
2015-12-28,66.1025360336
2015-12-29,66.3310810811
2015-12-30,66.3875160168
2015-12-31,66.1536695141
2016-01-01,66.1536695141
2016-01-02,66.1536695141
2016-01-03,66.1536695141
2016-01-04,66.633327216
2016-01-05,66.5865438303
2016-01-06,66.86296779
2016-01-07,66.8947368421
2016-01-08,66.6794954424
2016-01-09,66.6794954424
2016-01-10,66.6794954424
2016-01-11,66.8086884644
2016-01-12,66.8699704688
2016-01-13,66.8650147929
2016-01-14,67.4300927201
2016-01-15,67.7899945025
2016-01-16,67.7899945025
2016-01-17,67.7899945025
2016-01-18,67.6887623944
2016-01-19,67.6150165624
2016-01-20,67.9955074723
2016-01-21,67.996327917
2016-01-22,67.629996299
2016-01-23,67.629996299
2016-01-24,67.629996299
2016-01-25,67.7737401757
2016-01-26,67.896742641
2016-01-27,68.0499632623
2016-01-28,68.2249839494
2016-01-29,67.8607142857
2016-01-30,67.8607142857
2016-01-31,67.8607142857
2016-02-01,67.9070194781
2016-02-02,67.9847055591
2016-02-03,68.0417085887
2016-02-04,67.6958772086
2016-02-05,67.6537225495
2016-02-06,67.6537225495
2016-02-07,67.6537225495
2016-02-08,68.0339609044
2016-02-09,68.0445888216
2016-02-10,67.8550235409
2016-02-11,68.4365911695
2016-02-12,68.2410643016
2016-02-13,68.2410643016
2016-02-14,68.2410643016
2016-02-15,68.0720035778
2016-02-16,68.4206519792
2016-02-17,68.4985632184
2016-02-18,68.5186755684
2016-02-19,68.4674657534
2016-02-20,68.4674657534
2016-02-21,68.4674657534
2016-02-22,68.5604933793
2016-02-23,68.5383566624
2016-02-24,68.5625170749
2016-02-25,68.8750340074
2016-02-26,68.6907141559
2016-02-27,68.6907141559
2016-02-28,68.6907141559
2016-02-29,68.3160360029
2016-03-01,67.853200883
2016-03-02,67.5308585114
2016-03-03,67.2750206403
2016-03-04,67.0838650866
2016-03-05,67.0838650866
2016-03-06,67.0838650866
2016-03-07,67.0889254086
2016-03-08,67.3073086688
2016-03-09,67.150277955
2016-03-10,66.9287095883
2016-03-11,67.0126239856
2016-03-12,67.0126239856
2016-03-13,67.0126239856
2016-03-14,67.0611565788
2016-03-15,67.3582680709
2016-03-16,67.2349963847
2016-03-17,66.6422067014
2016-03-18,66.2846883589
2016-03-19,66.2846883589
2016-03-20,66.2846883589
2016-03-21,66.5365096265
2016-03-22,66.6790046379
2016-03-23,66.7957210635
2016-03-24,66.8630087861
2016-03-25,66.8630087861
2016-03-26,66.8630087861
2016-03-27,66.8630087861
2016-03-28,66.8630087861
2016-03-29,66.5305520815
2016-03-30,66.3864358884
2016-03-31,66.2536671058
2016-04-01,66.3512946116
2016-04-02,66.3512946116
2016-04-03,66.3512946116
2016-04-04,66.1050087873
2016-04-05,66.458608252
2016-04-06,66.6707833451
2016-04-07,66.6257479761
2016-04-08,66.5994895714
2016-04-09,66.5994895714
2016-04-10,66.5994895714
2016-04-11,66.4666374012
2016-04-12,66.3987363987
2016-04-13,66.6038236856
2016-04-14,66.5346605048
2016-04-15,66.5920772776
2016-04-16,66.5920772776
2016-04-17,66.5920772776
2016-04-18,66.5788077127
2016-04-19,66.5524993388
2016-04-20,66.1982599525
2016-04-21,66.2787318362
2016-04-22,66.5386664299
2016-04-23,66.5386664299
2016-04-24,66.5386664299
2016-04-25,66.6006747159
2016-04-26,66.5697705325
2016-04-27,66.4666902592
2016-04-28,66.500264131
2016-04-29,66.3847233184
2016-04-30,66.3847233184
2016-05-01,66.3847233184
2016-05-02,66.4043330723
2016-05-03,66.3953669289
2016-05-04,66.5893089961
2016-05-05,66.5045021418
2016-05-06,66.6325369738
2016-05-07,66.6325369738
2016-05-08,66.6325369738
2016-05-09,66.6046511628
2016-05-10,66.6756043956
2016-05-11,66.6083793496
2016-05-12,66.6687154272
2016-05-13,66.7804899542
2016-05-14,66.7804899542
2016-05-15,66.7804899542
2016-05-16,66.8438714235
2016-05-17,66.8214348825
2016-05-18,66.9793421403
2016-05-19,67.4661069929
2016-05-20,67.47259114
2016-05-21,67.47259114
2016-05-22,67.47259114
2016-05-23,67.5223361569
2016-05-24,67.6737106017
2016-05-25,67.3784317244
2016-05-26,67.080497851
2016-05-27,67.0370702006
2016-05-28,67.0370702006
2016-05-29,67.0370702006
2016-05-30,67.139330281
2016-05-31,67.1965214273
2016-06-01,67.4583855379
2016-06-02,67.3015731141
2016-06-03,67.2503137888
2016-06-04,67.2503137888
2016-06-05,67.2503137888
2016-06-06,66.9658119658
2016-06-07,66.7434790271
2016-06-08,66.5503603445
2016-06-09,66.7305827383
2016-06-10,66.8082094834
2016-06-11,66.8082094834
2016-06-12,66.8082094834
2016-06-13,67.1037451189
2016-06-14,67.3095768374
2016-06-15,67.1121994657
2016-06-16,67.2999821013
2016-06-17,67.0850364315
2016-06-18,67.0850364315
2016-06-19,67.0850364315
2016-06-20,67.3561595482
2016-06-21,67.5705320841
2016-06-22,67.4956128689
2016-06-23,67.3026604618
2016-06-24,68.0046990783
2016-06-25,68.0046990783
2016-06-26,68.0046990783
2016-06-27,67.9546281142
2016-06-28,67.9192630723
2016-06-29,67.6008115419
2016-06-30,67.5196361016
2016-07-01,67.328064661
2016-07-02,67.328064661
2016-07-03,67.328064661
2016-07-04,67.253097504
2016-07-05,67.4712004306
2016-07-06,67.4209955732
2016-07-07,67.4227436823
2016-07-08,67.3109304426
2016-07-09,67.3109304426
